order_id,order_date,customer_id,warehouse_id,warehouse_name,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,order_status,promised_ship_date,actual_ship_date,delay_days
8000063,2023-01-14,ACC0008,W4,Hyderabad DC,SKU00066,Safety Equipment - Type 4,Safety Equipment,24,2275.12,6,51326.71,fulfilled,2023-01-21,2023-01-21,0
8000063,2023-01-14,ACC0008,W4,Hyderabad DC,SKU00034,Hand Tool - Type 9,Hand Tools,18,481.0,0,8658.0,fulfilled,2023-01-21,2023-01-21,0
8000063,2023-01-14,ACC0008,W4,Hyderabad DC,SKU00075,Safety Equipment - Type 13,Safety Equipment,8,1963.84,0,15710.72,fulfilled,2023-01-21,2023-01-21,0
8000064,2023-01-15,ACC0027,W2,Chennai Hub,SKU00080,Plumbing Supplie - Type 4,Plumbing Supplies,10,715.42,0,7154.2,fulfilled,2023-01-19,2023-01-19,0
8000064,2023-01-15,ACC0027,W2,Chennai Hub,SKU00031,Hand Tool - Type 6,Hand Tools,1,355.16,0,355.16,fulfilled,2023-01-19,2023-01-19,0
8000064,2023-01-15,ACC0027,W2,Chennai Hub,SKU00100,Pipes & Fitting - Type 7,Pipes & Fittings,1,781.33,0,781.33,fulfilled,2023-01-19,2023-01-19,0
8000065,2023-01-15,ACC0228,W4,Hyderabad DC,SKU00098,Pipes & Fitting - Type 5,Pipes & Fittings,17,1469.86,0,24987.62,fulfilled,2023-01-18,2023-01-18,0
8000065,2023-01-15,ACC0228,W4,Hyderabad DC,SKU00130,Bearing - Type 4,Bearings,46,2443.18,6,105643.1,fulfilled,2023-01-18,2023-01-18,0
8000065,2023-01-15,ACC0228,W4,Hyderabad DC,SKU00074,Safety Equipment - Type 12,Safety Equipment,15,1813.35,0,27200.25,fulfilled,2023-01-18,2023-01-18,0
8000065,2023-01-15,ACC0228,W4,Hyderabad DC,SKU00122,Adhesives & Sealant - Type 14,Adhesives & Sealants,20,423.72,0,8474.4,fulfilled,2023-01-18,2023-01-18,0
8000066,2023-01-16,ACC0162,W3,Pune Regional,SKU00089,Plumbing Supplie - Type 13,Plumbing Supplies,13,370.18,0,4812.34,fulfilled,2023-01-20,2023-01-20,0
8000066,2023-01-16,ACC0162,W3,Pune Regional,SKU00078,Plumbing Supplie - Type 2,Plumbing Supplies,6,74.7,0,448.2,fulfilled,2023-01-20,2023-01-20,0
8000066,2023-01-16,ACC0162,W3,Pune Regional,SKU00078,Plumbing Supplie - Type 2,Plumbing Supplies,15,74.7,0,1120.5,fulfilled,2023-01-20,2023-01-20,0
8000066,2023-01-16,ACC0162,W3,Pune Regional,SKU00008,Fastener - Type 8,Fasteners,158,62.82,12,8734.49,fulfilled,2023-01-20,2023-01-20,0
8000066,2023-01-16,ACC0162,W3,Pune Regional,SKU00154,Industrial Lighting - Type 14,Industrial Lighting,2,4701.52,0,9403.04,fulfilled,2023-01-20,2023-01-20,0
8000067,2023-01-16,ACC0026,W3,Pune Regional,SKU00041,Hand Tool - Type 16,Hand Tools,24,2122.16,6,47875.93,fulfilled,2023-01-24,2023-01-24,0
8000068,2023-01-16,ACC0093,W3,Pune Regional,SKU00068,Safety Equipment - Type 6,Safety Equipment,3,1681.02,0,5043.06,fulfilled,2023-01-19,2023-01-19,0
8000068,2023-01-16,ACC0093,W3,Pune Regional,SKU00084,Plumbing Supplie - Type 8,Plumbing Supplies,16,439.58,0,7033.28,fulfilled,2023-01-19,2023-01-19,0
8000069,2023-01-16,ACC0163,W3,Pune Regional,SKU00092,Plumbing Supplie - Type 16,Plumbing Supplies,20,1436.31,0,28726.2,fulfilled,2023-01-21,2023-01-21,0
8000069,2023-01-16,ACC0163,W3,Pune Regional,SKU00066,Safety Equipment - Type 4,Safety Equipment,8,2275.12,0,18200.96,fulfilled,2023-01-21,2023-01-21,0
8000070,2023-01-17,ACC0234,W2,Chennai Hub,SKU00133,Bearing - Type 7,Bearings,161,130.45,12,18482.16,fulfilled,2023-01-19,2023-01-19,0
8000071,2023-01-17,ACC0074,W3,Pune Regional,SKU00119,Adhesives & Sealant - Type 11,Adhesives & Sealants,6,461.84,0,2771.04,fulfilled,2023-01-25,2023-01-25,0
8000071,2023-01-17,ACC0074,W3,Pune Regional,SKU00016,Electrical Component - Type 4,Electrical Components,17,814.7,0,13849.9,fulfilled,2023-01-25,2023-01-25,0
8000071,2023-01-17,ACC0074,W3,Pune Regional,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,6,915.23,0,5491.38,fulfilled,2023-01-25,2023-01-25,0
8000072,2023-01-17,ACC0001,W3,Pune Regional,SKU00111,Adhesives & Sealant - Type 3,Adhesives & Sealants,8,572.81,0,4582.48,fulfilled,2023-01-21,2023-01-21,0
8000072,2023-01-17,ACC0001,W3,Pune Regional,SKU00053,Power Tool - Type 11,Power Tools,20,7510.47,0,150209.4,fulfilled,2023-01-21,2023-01-21,0
8000073,2023-01-18,ACC0235,W2,Chennai Hub,SKU00080,Plumbing Supplie - Type 4,Plumbing Supplies,18,715.42,0,12877.56,fulfilled,2023-01-24,2023-01-24,0
8000073,2023-01-18,ACC0235,W2,Chennai Hub,SKU00133,Bearing - Type 7,Bearings,179,130.45,12,20548.48,fulfilled,2023-01-24,2023-01-24,0
8000074,2023-01-18,ACC0071,W2,Chennai Hub,SKU00127,Bearing - Type 1,Bearings,54,560.22,12,26621.65,fulfilled,2023-01-25,2023-01-25,0
8000074,2023-01-18,ACC0071,W2,Chennai Hub,SKU00040,Hand Tool - Type 15,Hand Tools,5,829.68,0,4148.4,fulfilled,2023-01-25,2023-01-25,0
8000074,2023-01-18,ACC0071,W2,Chennai Hub,SKU00025,Electrical Component - Type 13,Electrical Components,11,657.24,0,7229.64,fulfilled,2023-01-25,2023-01-25,0
8000075,2023-01-18,ACC0171,W3,Pune Regional,SKU00129,Bearing - Type 3,Bearings,71,1846.78,12,115386.81,fulfilled,2023-01-21,2023-01-21,0
8000076,2023-01-19,ACC0229,W1,Bengaluru North DC,SKU00096,Pipes & Fitting - Type 3,Pipes & Fittings,22,1453.74,6,30063.34,fulfilled,2023-01-26,2023-01-26,0
8000076,2023-01-19,ACC0229,W1,Bengaluru North DC,SKU00041,Hand Tool - Type 16,Hand Tools,17,2122.16,0,36076.72,fulfilled,2023-01-26,2023-01-26,0
8000076,2023-01-19,ACC0229,W1,Bengaluru North DC,SKU00081,Plumbing Supplie - Type 5,Plumbing Supplies,1,1181.35,0,1181.35,fulfilled,2023-01-26,2023-01-26,0
8000077,2023-01-19,ACC0011,W1,Bengaluru North DC,SKU00027,Hand Tool - Type 2,Hand Tools,2,1514.59,0,3029.18,fulfilled,2023-01-25,2023-01-25,0
8000077,2023-01-19,ACC0011,W1,Bengaluru North DC,SKU00006,Fastener - Type 6,Fasteners,199,19.01,12,3329.03,fulfilled,2023-01-25,2023-01-25,0
8000077,2023-01-19,ACC0011,W1,Bengaluru North DC,SKU00121,Adhesives & Sealant - Type 13,Adhesives & Sealants,18,390.68,0,7032.24,fulfilled,2023-01-25,2023-01-25,0
8000078,2023-01-19,ACC0100,W1,Bengaluru North DC,SKU00069,Safety Equipment - Type 7,Safety Equipment,24,1713.08,6,38647.08,fulfilled,2023-01-21,2023-01-21,0
8000079,2023-01-19,ACC0167,W3,Pune Regional,SKU00093,Plumbing Supplie - Type 17,Plumbing Supplies,4,791.97,0,3167.88,fulfilled,2023-01-26,2023-01-26,0
8000080,2023-01-19,ACC0161,W3,Pune Regional,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,7,1166.16,0,8163.12,fulfilled,2023-01-28,2023-01-28,0
8000081,2023-01-19,ACC0254,W3,Pune Regional,SKU00016,Electrical Component - Type 4,Electrical Components,10,814.7,0,8147.0,fulfilled,2023-01-21,2023-01-21,0
8000081,2023-01-19,ACC0254,W3,Pune Regional,SKU00017,Electrical Component - Type 5,Electrical Components,7,1199.75,0,8398.25,fulfilled,2023-01-21,2023-01-21,0
8000081,2023-01-19,ACC0254,W3,Pune Regional,SKU00134,Bearing - Type 8,Bearings,103,901.8,12,81739.15,fulfilled,2023-01-21,2023-01-21,0
8000081,2023-01-19,ACC0254,W3,Pune Regional,SKU00065,Safety Equipment - Type 3,Safety Equipment,11,2076.74,0,22844.14,fulfilled,2023-01-21,2023-01-21,0
8000081,2023-01-19,ACC0254,W3,Pune Regional,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,3,1166.16,0,3498.48,fulfilled,2023-01-21,2023-01-21,0
8000082,2023-01-19,ACC0145,W4,Hyderabad DC,SKU00107,Pipes & Fitting - Type 14,Pipes & Fittings,23,774.0,6,16733.88,backordered,2023-01-24,2023-01-27,3
8000083,2023-01-20,ACC0159,W1,Bengaluru North DC,SKU00020,Electrical Component - Type 8,Electrical Components,23,1070.42,6,23142.48,fulfilled,2023-01-24,2023-01-24,0
8000083,2023-01-20,ACC0159,W1,Bengaluru North DC,SKU00020,Electrical Component - Type 8,Electrical Components,24,1070.42,6,24148.68,fulfilled,2023-01-24,2023-01-24,0
8000083,2023-01-20,ACC0159,W1,Bengaluru North DC,SKU00061,Power Tool - Type 19,Power Tools,8,12036.28,0,96290.24,fulfilled,2023-01-24,2023-01-24,0
8000083,2023-01-20,ACC0159,W1,Bengaluru North DC,SKU00104,Pipes & Fitting - Type 11,Pipes & Fittings,9,150.39,0,1353.51,fulfilled,2023-01-24,2023-01-24,0
8000083,2023-01-20,ACC0159,W1,Bengaluru North DC,SKU00013,Electrical Component - Type 1,Electrical Components,19,496.48,0,9433.12,fulfilled,2023-01-24,2023-01-24,0
8000084,2023-01-20,ACC0147,W1,Bengaluru North DC,SKU00015,Electrical Component - Type 3,Electrical Components,2,817.18,0,1634.36,backordered,2023-01-25,2023-01-26,1
8000084,2023-01-20,ACC0147,W1,Bengaluru North DC,SKU00106,Pipes & Fitting - Type 13,Pipes & Fittings,9,1198.61,0,10787.49,backordered,2023-01-25,2023-01-26,1
8000084,2023-01-20,ACC0147,W1,Bengaluru North DC,SKU00026,Hand Tool - Type 1,Hand Tools,18,727.36,0,13092.48,backordered,2023-01-25,2023-01-26,1
8000085,2023-01-20,ACC0057,W2,Chennai Hub,SKU00136,Bearing - Type 10,Bearings,12,609.51,0,7314.12,fulfilled,2023-01-27,2023-01-27,0
8000086,2023-01-20,ACC0070,W4,Hyderabad DC,SKU00118,Adhesives & Sealant - Type 10,Adhesives & Sealants,21,731.43,6,14438.43,fulfilled,2023-01-23,2023-01-27,4
8000086,2023-01-20,ACC0070,W4,Hyderabad DC,SKU00135,Bearing - Type 9,Bearings,70,3365.66,12,207324.66,fulfilled,2023-01-23,2023-01-27,4
8000086,2023-01-20,ACC0070,W4,Hyderabad DC,SKU00010,Fastener - Type 10,Fasteners,98,35.65,12,3074.46,fulfilled,2023-01-23,2023-01-27,4
8000086,2023-01-20,ACC0070,W4,Hyderabad DC,SKU00075,Safety Equipment - Type 13,Safety Equipment,23,1963.84,6,42458.22,fulfilled,2023-01-23,2023-01-27,4
8000086,2023-01-20,ACC0070,W4,Hyderabad DC,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,18,915.23,0,16474.14,fulfilled,2023-01-23,2023-01-27,4
8000087,2023-01-21,ACC0207,W1,Bengaluru North DC,SKU00033,Hand Tool - Type 8,Hand Tools,13,530.34,0,6894.42,fulfilled,2023-01-25,2023-01-25,0
8000087,2023-01-21,ACC0207,W1,Bengaluru North DC,SKU00012,Fastener - Type 12,Fasteners,79,34.13,12,2372.72,fulfilled,2023-01-25,2023-01-25,0
8000087,2023-01-21,ACC0207,W1,Bengaluru North DC,SKU00052,Power Tool - Type 10,Power Tools,12,8273.6,0,99283.2,fulfilled,2023-01-25,2023-01-25,0
8000087,2023-01-21,ACC0207,W1,Bengaluru North DC,SKU00098,Pipes & Fitting - Type 5,Pipes & Fittings,1,1469.86,0,1469.86,fulfilled,2023-01-25,2023-01-25,0
8000088,2023-01-21,ACC0162,W1,Bengaluru North DC,SKU00126,Adhesives & Sealant - Type 18,Adhesives & Sealants,24,534.96,6,12068.7,fulfilled,2023-01-26,2023-01-26,0
8000088,2023-01-21,ACC0162,W1,Bengaluru North DC,SKU00011,Fastener - Type 11,Fasteners,83,53.28,12,3891.57,fulfilled,2023-01-26,2023-01-26,0
8000089,2023-01-21,ACC0087,W1,Bengaluru North DC,SKU00071,Safety Equipment - Type 9,Safety Equipment,14,2353.96,0,32955.44,fulfilled,2023-01-27,2023-01-27,0
8000089,2023-01-21,ACC0087,W1,Bengaluru North DC,SKU00119,Adhesives & Sealant - Type 11,Adhesives & Sealants,21,461.84,6,9116.72,fulfilled,2023-01-27,2023-01-27,0
8000090,2023-01-21,ACC0245,W2,Chennai Hub,SKU00039,Hand Tool - Type 14,Hand Tools,7,1122.18,0,7855.26,fulfilled,2023-01-26,2023-01-26,0
8000090,2023-01-21,ACC0245,W2,Chennai Hub,SKU00056,Power Tool - Type 14,Power Tools,17,16224.27,0,275812.59,fulfilled,2023-01-26,2023-01-26,0
8000091,2023-01-21,ACC0111,W3,Pune Regional,SKU00117,Adhesives & Sealant - Type 9,Adhesives & Sealants,9,276.7,0,2490.3,cancelled,2023-01-24,,0
8000091,2023-01-21,ACC0111,W3,Pune Regional,SKU00024,Electrical Component - Type 12,Electrical Components,22,646.28,6,13365.07,cancelled,2023-01-24,,0
8000091,2023-01-21,ACC0111,W3,Pune Regional,SKU00023,Electrical Component - Type 11,Electrical Components,3,562.11,0,1686.33,cancelled,2023-01-24,,0
8000092,2023-01-21,ACC0260,W4,Hyderabad DC,SKU00093,Plumbing Supplie - Type 17,Plumbing Supplies,22,791.97,6,16377.94,fulfilled,2023-01-28,2023-01-28,0
8000092,2023-01-21,ACC0260,W4,Hyderabad DC,SKU00049,Power Tool - Type 7,Power Tools,20,23721.45,0,474429.0,fulfilled,2023-01-28,2023-01-28,0
8000093,2023-01-21,ACC0168,W4,Hyderabad DC,SKU00050,Power Tool - Type 8,Power Tools,18,7320.1,0,131761.8,fulfilled,2023-01-23,2023-01-23,0
8000093,2023-01-21,ACC0168,W4,Hyderabad DC,SKU00117,Adhesives & Sealant - Type 9,Adhesives & Sealants,22,276.7,6,5722.16,fulfilled,2023-01-23,2023-01-23,0
8000093,2023-01-21,ACC0168,W4,Hyderabad DC,SKU00069,Safety Equipment - Type 7,Safety Equipment,6,1713.08,0,10278.48,fulfilled,2023-01-23,2023-01-23,0
8000094,2023-01-22,ACC0160,W2,Chennai Hub,SKU00039,Hand Tool - Type 14,Hand Tools,19,1122.18,0,21321.42,fulfilled,2023-01-27,2023-01-27,0
8000094,2023-01-22,ACC0160,W2,Chennai Hub,SKU00022,Electrical Component - Type 10,Electrical Components,22,593.81,6,12279.99,fulfilled,2023-01-27,2023-01-27,0
8000094,2023-01-22,ACC0160,W2,Chennai Hub,SKU00145,Industrial Lighting - Type 5,Industrial Lighting,14,5606.8,0,78495.2,fulfilled,2023-01-27,2023-01-27,0
8000094,2023-01-22,ACC0160,W2,Chennai Hub,SKU00076,Safety Equipment - Type 14,Safety Equipment,24,1491.57,6,33649.82,fulfilled,2023-01-27,2023-01-27,0
8000095,2023-01-23,ACC0039,W1,Bengaluru North DC,SKU00094,Pipes & Fitting - Type 1,Pipes & Fittings,4,746.48,0,2985.92,fulfilled,2023-01-28,2023-01-28,0
8000095,2023-01-23,ACC0039,W1,Bengaluru North DC,SKU00133,Bearing - Type 7,Bearings,24,130.45,6,2942.95,fulfilled,2023-01-28,2023-01-28,0
8000095,2023-01-23,ACC0039,W1,Bengaluru North DC,SKU00006,Fastener - Type 6,Fasteners,183,19.01,12,3061.37,fulfilled,2023-01-28,2023-01-28,0
8000095,2023-01-23,ACC0039,W1,Bengaluru North DC,SKU00054,Power Tool - Type 12,Power Tools,1,8259.22,0,8259.22,fulfilled,2023-01-28,2023-01-28,0
8000096,2023-01-23,ACC0108,W3,Pune Regional,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,24,1166.16,6,26308.57,fulfilled,2023-01-25,2023-01-25,0
8000096,2023-01-23,ACC0108,W3,Pune Regional,SKU00008,Fastener - Type 8,Fasteners,146,62.82,12,8071.11,fulfilled,2023-01-25,2023-01-25,0
8000096,2023-01-23,ACC0108,W3,Pune Regional,SKU00126,Adhesives & Sealant - Type 18,Adhesives & Sealants,3,534.96,0,1604.88,fulfilled,2023-01-25,2023-01-25,0
8000097,2023-01-23,ACC0013,W3,Pune Regional,SKU00069,Safety Equipment - Type 7,Safety Equipment,2,1713.08,0,3426.16,fulfilled,2023-01-27,2023-01-27,0
8000098,2023-01-23,ACC0068,W4,Hyderabad DC,SKU00080,Plumbing Supplie - Type 4,Plumbing Supplies,7,715.42,0,5007.94,fulfilled,2023-01-27,2023-01-27,0
8000098,2023-01-23,ACC0068,W4,Hyderabad DC,SKU00008,Fastener - Type 8,Fasteners,185,62.82,12,10227.1,fulfilled,2023-01-27,2023-01-27,0
8000099,2023-01-24,ACC0225,W1,Bengaluru North DC,SKU00148,Industrial Lighting - Type 8,Industrial Lighting,11,3789.44,0,41683.84,fulfilled,2023-01-28,2023-01-28,0
8000100,2023-01-24,ACC0092,W1,Bengaluru North DC,SKU00093,Plumbing Supplie - Type 17,Plumbing Supplies,5,791.97,0,3959.85,fulfilled,2023-02-02,2023-02-02,0
8000100,2023-01-24,ACC0092,W1,Bengaluru North DC,SKU00024,Electrical Component - Type 12,Electrical Components,14,646.28,0,9047.92,fulfilled,2023-02-02,2023-02-02,0
8000100,2023-01-24,ACC0092,W1,Bengaluru North DC,SKU00142,Industrial Lighting - Type 2,Industrial Lighting,21,2426.5,6,47899.11,fulfilled,2023-02-02,2023-02-02,0
8000101,2023-01-24,ACC0139,W1,Bengaluru North DC,SKU00050,Power Tool - Type 8,Power Tools,3,7320.1,0,21960.3,fulfilled,2023-01-31,2023-01-31,0
8000102,2023-01-24,ACC0053,W2,Chennai Hub,SKU00062,Power Tool - Type 20,Power Tools,12,19814.89,0,237778.68,fulfilled,2023-01-26,2023-01-26,0
8000102,2023-01-24,ACC0053,W2,Chennai Hub,SKU00029,Hand Tool - Type 4,Hand Tools,1,2473.71,0,2473.71,fulfilled,2023-01-26,2023-01-26,0
8000102,2023-01-24,ACC0053,W2,Chennai Hub,SKU00003,Fastener - Type 3,Fasteners,35,32.14,6,1057.41,fulfilled,2023-01-26,2023-01-26,0
8000102,2023-01-24,ACC0053,W2,Chennai Hub,SKU00003,Fastener - Type 3,Fasteners,142,32.14,12,4016.21,fulfilled,2023-01-26,2023-01-26,0
8000103,2023-01-24,ACC0061,W2,Chennai Hub,SKU00151,Industrial Lighting - Type 11,Industrial Lighting,1,3058.25,0,3058.25,fulfilled,2023-01-27,2023-01-27,0
8000104,2023-01-24,ACC0216,W2,Chennai Hub,SKU00036,Hand Tool - Type 11,Hand Tools,5,292.64,0,1463.2,backordered,2023-01-30,2023-02-03,4
8000105,2023-01-25,ACC0106,W1,Bengaluru North DC,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,13,5543.2,0,72061.6,fulfilled,2023-01-28,2023-01-28,0
8000105,2023-01-25,ACC0106,W1,Bengaluru North DC,SKU00121,Adhesives & Sealant - Type 13,Adhesives & Sealants,18,390.68,0,7032.24,fulfilled,2023-01-28,2023-01-28,0
8000106,2023-01-25,ACC0047,W1,Bengaluru North DC,SKU00037,Hand Tool - Type 12,Hand Tools,9,1585.68,0,14271.12,fulfilled,2023-01-30,2023-01-30,0
8000107,2023-01-25,ACC0259,W2,Chennai Hub,SKU00051,Power Tool - Type 9,Power Tools,16,16829.08,0,269265.28,fulfilled,2023-01-29,2023-01-29,0
8000108,2023-01-25,ACC0116,W3,Pune Regional,SKU00003,Fastener - Type 3,Fasteners,2,32.14,0,64.28,fulfilled,2023-01-28,2023-01-28,0
8000108,2023-01-25,ACC0116,W3,Pune Regional,SKU00123,Adhesives & Sealant - Type 15,Adhesives & Sealants,7,773.18,0,5412.26,fulfilled,2023-01-28,2023-01-28,0
8000109,2023-01-25,ACC0137,W3,Pune Regional,SKU00066,Safety Equipment - Type 4,Safety Equipment,20,2275.12,0,45502.4,fulfilled,2023-01-29,2023-01-29,0
8000109,2023-01-25,ACC0137,W3,Pune Regional,SKU00131,Bearing - Type 5,Bearings,103,2908.72,12,263646.38,fulfilled,2023-01-29,2023-01-29,0
8000109,2023-01-25,ACC0137,W3,Pune Regional,SKU00107,Pipes & Fitting - Type 14,Pipes & Fittings,10,774.0,0,7740.0,fulfilled,2023-01-29,2023-01-29,0
8000110,2023-01-25,ACC0142,W4,Hyderabad DC,SKU00023,Electrical Component - Type 11,Electrical Components,15,562.11,0,8431.65,fulfilled,2023-01-31,2023-01-31,0
8000110,2023-01-25,ACC0142,W4,Hyderabad DC,SKU00038,Hand Tool - Type 13,Hand Tools,1,298.46,0,298.46,fulfilled,2023-01-31,2023-01-31,0
8000110,2023-01-25,ACC0142,W4,Hyderabad DC,SKU00034,Hand Tool - Type 9,Hand Tools,12,481.0,0,5772.0,fulfilled,2023-01-31,2023-01-31,0
8000111,2023-01-26,ACC0083,W2,Chennai Hub,SKU00061,Power Tool - Type 19,Power Tools,12,12036.28,0,144435.36,fulfilled,2023-01-29,2023-01-29,0
8000112,2023-01-26,ACC0006,W3,Pune Regional,SKU00147,Industrial Lighting - Type 7,Industrial Lighting,10,3998.38,0,39983.8,fulfilled,2023-02-02,2023-02-02,0
8000112,2023-01-26,ACC0006,W3,Pune Regional,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,18,915.23,0,16474.14,fulfilled,2023-02-02,2023-02-02,0
8000113,2023-01-26,ACC0225,W3,Pune Regional,SKU00131,Bearing - Type 5,Bearings,117,2908.72,12,299481.81,fulfilled,2023-02-04,2023-02-04,0
8000113,2023-01-26,ACC0225,W3,Pune Regional,SKU00133,Bearing - Type 7,Bearings,59,130.45,12,6772.96,fulfilled,2023-02-04,2023-02-04,0
8000113,2023-01-26,ACC0225,W3,Pune Regional,SKU00061,Power Tool - Type 19,Power Tools,11,12036.28,0,132399.08,fulfilled,2023-02-04,2023-02-04,0
8000114,2023-01-26,ACC0081,W3,Pune Regional,SKU00108,Pipes & Fitting - Type 15,Pipes & Fittings,6,1735.34,0,10412.04,fulfilled,2023-02-02,2023-02-02,0
8000114,2023-01-26,ACC0081,W3,Pune Regional,SKU00057,Power Tool - Type 15,Power Tools,21,3761.84,6,74258.72,fulfilled,2023-02-02,2023-02-02,0
8000114,2023-01-26,ACC0081,W3,Pune Regional,SKU00057,Power Tool - Type 15,Power Tools,7,3761.84,0,26332.88,fulfilled,2023-02-02,2023-02-02,0
8000115,2023-01-26,ACC0227,W4,Hyderabad DC,SKU00028,Hand Tool - Type 3,Hand Tools,8,2065.62,0,16524.96,fulfilled,2023-02-01,2023-02-01,0
8000115,2023-01-26,ACC0227,W4,Hyderabad DC,SKU00087,Plumbing Supplie - Type 11,Plumbing Supplies,9,1169.45,0,10525.05,fulfilled,2023-02-01,2023-02-01,0
8000115,2023-01-26,ACC0227,W4,Hyderabad DC,SKU00040,Hand Tool - Type 15,Hand Tools,22,829.68,6,17157.78,fulfilled,2023-02-01,2023-02-01,0
8000116,2023-01-26,ACC0056,W4,Hyderabad DC,SKU00155,Industrial Lighting - Type 15,Industrial Lighting,4,718.6,0,2874.4,fulfilled,2023-02-02,2023-02-02,0
8000116,2023-01-26,ACC0056,W4,Hyderabad DC,SKU00004,Fastener - Type 4,Fasteners,122,22.05,12,2367.29,fulfilled,2023-02-02,2023-02-02,0
8000117,2023-01-27,ACC0041,W1,Bengaluru North DC,SKU00073,Safety Equipment - Type 11,Safety Equipment,11,2779.33,0,30572.63,fulfilled,2023-02-05,2023-02-05,0
8000117,2023-01-27,ACC0041,W1,Bengaluru North DC,SKU00011,Fastener - Type 11,Fasteners,186,53.28,12,8720.87,fulfilled,2023-02-05,2023-02-05,0
8000118,2023-01-27,ACC0212,W1,Bengaluru North DC,SKU00130,Bearing - Type 4,Bearings,65,2443.18,12,139749.9,fulfilled,2023-02-05,2023-02-05,0
8000118,2023-01-27,ACC0212,W1,Bengaluru North DC,SKU00098,Pipes & Fitting - Type 5,Pipes & Fittings,14,1469.86,0,20578.04,fulfilled,2023-02-05,2023-02-05,0
8000118,2023-01-27,ACC0212,W1,Bengaluru North DC,SKU00053,Power Tool - Type 11,Power Tools,21,7510.47,6,148256.68,fulfilled,2023-02-05,2023-02-05,0
8000118,2023-01-27,ACC0212,W1,Bengaluru North DC,SKU00079,Plumbing Supplie - Type 3,Plumbing Supplies,24,460.09,6,10379.63,fulfilled,2023-02-05,2023-02-05,0
8000119,2023-01-27,ACC0158,W1,Bengaluru North DC,SKU00151,Industrial Lighting - Type 11,Industrial Lighting,21,3058.25,6,60369.85,fulfilled,2023-02-03,2023-02-03,0
8000119,2023-01-27,ACC0158,W1,Bengaluru North DC,SKU00093,Plumbing Supplie - Type 17,Plumbing Supplies,12,791.97,0,9503.64,fulfilled,2023-02-03,2023-02-03,0
8000119,2023-01-27,ACC0158,W1,Bengaluru North DC,SKU00040,Hand Tool - Type 15,Hand Tools,16,829.68,0,13274.88,fulfilled,2023-02-03,2023-02-03,0
8000119,2023-01-27,ACC0158,W1,Bengaluru North DC,SKU00138,Bearing - Type 12,Bearings,187,1563.0,12,257207.28,fulfilled,2023-02-03,2023-02-03,0
8000120,2023-01-27,ACC0021,W3,Pune Regional,SKU00100,Pipes & Fitting - Type 7,Pipes & Fittings,4,781.33,0,3125.32,fulfilled,2023-02-05,2023-02-05,0
8000120,2023-01-27,ACC0021,W3,Pune Regional,SKU00063,Safety Equipment - Type 1,Safety Equipment,14,2262.8,0,31679.2,fulfilled,2023-02-05,2023-02-05,0
8000121,2023-01-27,ACC0257,W3,Pune Regional,SKU00105,Pipes & Fitting - Type 12,Pipes & Fittings,6,1859.26,0,11155.56,fulfilled,2023-01-29,2023-01-29,0
8000121,2023-01-27,ACC0257,W3,Pune Regional,SKU00101,Pipes & Fitting - Type 8,Pipes & Fittings,13,106.85,0,1389.05,fulfilled,2023-01-29,2023-01-29,0
8000121,2023-01-27,ACC0257,W3,Pune Regional,SKU00117,Adhesives & Sealant - Type 9,Adhesives & Sealants,22,276.7,6,5722.16,fulfilled,2023-01-29,2023-01-29,0
8000122,2023-01-27,ACC0171,W4,Hyderabad DC,SKU00076,Safety Equipment - Type 14,Safety Equipment,22,1491.57,6,30845.67,fulfilled,2023-02-01,2023-02-01,0
8000123,2023-01-28,ACC0001,W1,Bengaluru North DC,SKU00078,Plumbing Supplie - Type 2,Plumbing Supplies,10,74.7,0,747.0,fulfilled,2023-02-02,2023-02-02,0
8000123,2023-01-28,ACC0001,W1,Bengaluru North DC,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,14,1166.16,0,16326.24,fulfilled,2023-02-02,2023-02-02,0
8000124,2023-01-28,ACC0157,W2,Chennai Hub,SKU00127,Bearing - Type 1,Bearings,135,560.22,12,66554.14,fulfilled,2023-02-04,2023-02-04,0
8000124,2023-01-28,ACC0157,W2,Chennai Hub,SKU00091,Plumbing Supplie - Type 15,Plumbing Supplies,14,240.33,0,3364.62,fulfilled,2023-02-04,2023-02-04,0
8000125,2023-01-28,ACC0238,W3,Pune Regional,SKU00100,Pipes & Fitting - Type 7,Pipes & Fittings,3,781.33,0,2343.99,fulfilled,2023-01-30,2023-01-30,0
